student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S05430,95.7,16.8,85.2,69.1,8.25,48.8,82.64
S07600,81.0,8.8,73.3,64.8,6.36,57.1,62.83
S05838,63.5,11.1,50.0,38.9,5.81,38.5,44.02
S09854,70.3,14.2,98.7,66.1,7.64,86.9,62.07
S05315,81.7,2.0,72.3,54.1,7.19,43.7,61.13
S00343,68.2,11.1,71.4,62.2,8.11,59.1,62.27
S05279,70.9,,89.9,,7.34,68.5,92.31
S02142,84.9,23.5,65.8,69.1,7.33,61.4,79.27
S06357,72.9,14.9,68.9,62.8,7.08,80.1,61.61
S08107,85.0,24.5,77.1,58.9,6.71,56.5,75.81
S03714,82.6,33.2,80.6,85.8,4.84,60.0,77.49
S09845,,11.4,55.8,65.6,6.88,35.3,59.9
S01001,50.1,12.1,59.2,30.0,5.73,48.7,38.46
S03296,78.6,23.5,60.0,62.5,7.61,58.6,71.48
S08062,80.0,4.8,70.3,55.7,7.08,54.5,66.36
S04379,90.3,19.6,72.1,78.0,6.96,52.6,76.77
S01121,69.6,12.5,61.5,57.2,7.13,59.3,63.98
S09527,49.0,2.0,43.4,40.8,4.25,28.8,20.34
S06756,91.5,36.4,86.9,100.0,10.0,78.5,82.62
S00705,75.9,,66.8,67.4,7.45,54.9,64.01
S02601,72.8,16.7,76.7,72.0,7.41,74.7,71.84
S06343,59.5,9.6,40.1,39.5,5.85,54.7,44.79
S06684,64.2,17.4,60.1,56.6,8.14,76.2,76.42
S01510,74.2,3.8,48.0,45.7,4.0,53.3,31.94
S05904,,2.2,84.3,61.9,7.89,48.2,68.07
S08081,76.3,22.9,79.7,75.1,8.54,,87.09
S09741,49.6,8.1,55.7,48.6,5.06,59.7,41.88
S00414,98.2,29.6,74.9,85.7,,61.5,84.02
S07861,78.1,2.2,91.2,85.1,6.31,55.8,70.64
S01017,73.3,,74.2,75.0,6.06,41.8,69.96
S06532,79.9,11.4,62.3,60.8,7.98,72.7,69.95
S02052,77.2,10.1,83.1,62.8,8.7,74.2,88.11
S09650,69.6,8.0,63.7,58.2,6.26,,60.54
S07648,91.6,23.9,,60.2,7.46,54.6,88.06
S09474,64.2,9.8,51.6,62.0,6.8,63.7,63.22
S08708,91.3,31.1,79.5,93.0,9.07,84.1,98.27
S02635,40.0,2.0,54.7,30.0,4.72,47.5,30.91
S04456,75.3,24.9,85.0,85.7,8.6,80.9,92.74
S01733,72.4,12.5,56.4,63.0,7.13,20.7,65.49
S03766,68.4,10.4,67.0,66.8,8.53,67.3,58.63
S06922,82.6,20.9,,72.5,6.31,38.7,65.49
S02248,75.6,14.3,59.9,47.0,6.65,21.4,55.17
S02852,67.0,21.5,78.2,64.6,7.15,60.9,78.66
S04361,82.9,20.6,51.8,65.4,6.51,52.1,57.25
S04011,82.1,20.7,76.5,76.9,5.89,,61.2
S03923,93.5,21.2,82.6,76.7,8.13,58.4,68.92
S06459,89.8,15.5,67.7,77.8,,73.0,81.71
S07666,74.3,17.2,55.5,70.1,7.75,64.0,65.51
S08921,54.4,7.0,72.4,49.3,6.07,41.3,73.82
S06718,89.3,23.2,76.9,91.9,9.43,,92.98
S06022,53.3,2.0,30.9,30.0,4.54,46.1,27.36
S05953,68.4,27.9,82.7,65.7,7.59,73.8,86.14
S03596,59.4,2.8,58.5,35.8,4.4,65.4,24.89
S04077,72.8,13.3,58.3,59.2,7.91,69.2,67.18
S08875,85.5,29.4,88.1,99.9,9.11,69.2,100.0
S06408,77.9,22.1,76.2,57.5,6.91,51.6,67.08
S01262,75.6,12.4,80.2,66.4,8.09,63.5,83.38
S06362,60.8,10.2,41.3,57.8,5.62,44.9,46.33
S08369,41.5,6.1,52.0,41.2,4.61,28.9,30.45
S00605,72.6,16.4,51.5,65.2,8.35,,67.06
S00509,95.1,15.3,77.8,79.7,8.19,71.0,90.74
S06521,85.8,23.2,94.0,77.8,9.31,68.4,100.0
S02991,60.1,12.4,62.2,66.0,7.59,69.1,79.61
S08208,71.4,17.7,64.2,77.2,7.18,73.1,78.65
S05667,73.3,9.2,68.7,55.9,7.54,,79.11
S02073,85.2,35.3,100.0,89.7,,63.8,87.7
S04153,78.2,30.7,64.8,74.4,7.76,92.1,83.03
S00323,84.4,22.9,77.8,81.5,9.46,92.9,88.65
S04142,61.5,14.6,60.7,61.2,6.48,42.1,67.92
S07724,84.7,11.4,78.4,79.1,9.71,66.2,91.17
S02645,82.0,22.2,79.9,,,55.0,72.99
S01699,52.6,2.0,51.2,30.0,4.0,42.9,30.74
S01856,75.3,14.6,86.1,61.0,8.45,90.5,74.37
S03400,91.2,32.4,100.0,100.0,9.57,80.5,100.0
S04473,98.5,26.1,100.0,93.2,9.53,67.5,87.12
S09133,89.8,13.9,73.2,42.5,6.98,72.8,61.95
S05300,73.7,8.8,48.0,61.1,6.1,54.8,59.34
S07854,77.6,14.7,82.3,78.5,9.27,94.6,70.81
S04915,52.6,7.9,42.7,34.3,4.78,30.5,39.88
S04710,59.1,7.4,45.2,53.6,5.84,45.3,44.98
S06040,86.0,21.6,82.9,77.7,8.67,80.3,89.82
S09079,78.3,15.3,71.8,69.3,6.54,58.8,95.99
S08194,100.0,28.9,100.0,98.2,8.92,90.6,100.0
S05145,75.0,14.4,65.0,73.1,7.44,61.0,75.0
S01483,73.9,18.9,77.7,69.5,6.2,60.5,73.8
S01808,77.0,12.9,77.8,87.7,7.67,64.9,83.73
S09975,81.5,15.0,76.7,53.1,8.03,51.8,76.38
S07822,73.5,18.3,60.9,81.9,7.9,85.3,86.0
S04516,82.7,16.9,74.2,72.6,6.15,59.7,70.75
S05583,90.4,18.7,75.2,72.6,7.12,77.0,78.72
S05862,65.0,33.4,71.7,93.2,7.51,80.9,72.31
S01050,59.9,13.1,57.1,44.4,5.71,42.3,54.25
S09349,85.4,14.1,,68.4,5.86,57.6,62.79
S09893,81.9,24.6,,71.9,6.96,,88.39
S01098,78.8,3.0,43.9,30.0,4.77,46.3,29.25
S06494,,13.3,75.8,79.2,6.97,74.9,73.9
S08785,77.4,10.7,81.0,67.7,8.42,80.2,75.15
S01850,89.4,29.0,84.0,89.4,9.34,81.2,100.0
S08003,77.1,21.2,83.5,75.8,9.41,70.2,73.83
S06958,92.0,27.5,88.0,91.2,8.72,91.0,95.04
S00447,73.5,14.5,74.5,54.9,8.08,44.1,73.94
S05777,55.7,2.0,54.8,46.5,6.64,26.0,40.07
S04626,78.1,10.7,78.2,69.4,,80.9,76.29
S07759,68.3,11.6,56.1,42.4,6.3,43.6,48.59
S05400,,26.0,56.9,61.2,7.22,62.8,82.79
S00904,49.5,11.8,54.1,56.5,6.05,57.8,56.06
S02996,63.2,16.4,62.8,47.0,6.77,39.9,60.46
S07836,82.5,17.4,78.5,66.7,7.86,81.1,84.33
S08676,84.3,27.1,87.8,62.0,8.55,49.11,71.95
S00269,83.0,10.6,83.6,78.3,4.15,52.7,70.21
S04581,53.4,2.0,54.3,49.1,,66.4,32.14
S07352,81.6,26.1,82.8,76.2,6.14,64.8,82.0
S05674,100.0,30.6,96.7,100.0,10.0,93.7,100.0
S02790,,10.9,70.7,65.8,7.05,65.4,65.67
S08197,83.8,25.0,75.0,60.0,6.09,69.5,68.5
S06557,96.5,16.3,66.7,80.8,8.75,79.6,80.08
S00457,70.0,12.2,65.4,47.3,6.93,72.7,72.64
S07937,72.9,18.7,71.3,57.9,6.6,44.4,68.82
S06405,65.3,12.5,42.4,52.0,4.52,31.8,45.02
S00492,79.4,19.9,81.0,69.3,6.79,71.9,78.12
S04888,83.9,14.9,57.4,64.1,7.28,42.8,69.0
S06390,72.2,14.3,67.1,,8.69,64.2,79.71
S00483,79.7,20.3,83.6,66.3,8.42,70.6,93.84
S07356,84.6,18.1,72.5,80.6,6.06,,72.35
S01988,76.4,15.2,81.9,70.3,8.36,86.4,87.67
S04440,64.4,17.3,68.9,60.5,6.83,60.2,67.32
S05577,80.6,18.0,71.6,64.6,7.69,67.5,81.44
S07170,80.4,25.5,74.4,64.1,7.31,63.2,72.06
S01277,89.3,28.2,78.9,78.3,8.46,64.8,98.31
S04178,78.2,34.1,88.9,85.2,9.87,68.6,100.0
S01811,59.0,6.0,61.8,46.3,4.63,57.6,58.62
S07543,80.2,34.7,59.3,58.8,,56.2,75.79
S00313,69.1,9.5,69.0,61.7,9.15,50.4,75.93
S07274,72.7,13.3,72.8,66.4,8.15,92.6,73.53
S05657,52.1,2.0,50.7,30.0,4.0,43.9,29.77
S00806,71.3,15.2,57.8,59.5,5.98,50.4,50.27
S03027,58.4,2.0,49.8,41.1,4.67,57.6,31.61
S08151,60.4,2.0,48.5,62.2,5.89,31.5,48.63
S04484,54.6,7.5,48.7,39.6,4.0,55.2,31.01
S05436,69.1,13.5,39.3,43.6,5.42,44.5,35.16
S00066,58.9,10.6,74.1,52.4,6.35,49.3,57.94
S08031,60.6,11.3,60.4,49.2,5.59,24.0,43.7
S07750,76.8,16.4,76.9,52.0,7.1,50.1,67.55
S04338,85.0,21.0,74.5,75.1,6.56,68.4,71.93
S04963,99.8,27.1,88.3,82.1,10.0,69.5,100.0
S03343,81.0,27.7,65.6,86.3,8.45,66.5,86.13
S02433,61.5,7.1,60.5,53.2,,41.5,47.76
S09765,68.7,24.1,98.5,79.0,7.72,53.5,83.96
S04511,55.2,6.6,56.7,71.9,6.56,47.3,54.7
S01124,68.0,25.6,65.1,70.3,6.93,56.9,72.83
S09296,78.5,,71.9,73.6,6.9,61.0,75.52
S03728,74.8,17.1,64.3,67.8,7.38,55.3,62.37
S06168,71.8,24.1,71.7,71.2,7.9,62.6,83.13
S00406,79.0,13.5,62.9,49.7,6.81,47.3,63.48
S05556,93.0,20.7,83.6,82.9,9.34,59.9,99.68
S07556,83.0,28.6,94.4,100.0,9.22,75.1,98.38
S06342,90.0,18.7,62.0,61.1,6.07,56.3,76.45
S07721,89.8,15.5,88.0,82.1,8.92,70.4,90.44
S01049,73.6,14.9,66.9,55.8,6.93,58.3,65.85
S05478,81.5,20.7,71.5,83.1,8.62,68.1,86.15
S06420,54.4,8.5,42.3,45.2,4.0,34.5,30.42
S01679,79.9,14.0,87.6,76.5,8.71,84.2,85.37
S08753,61.9,24.9,86.2,74.2,8.55,71.8,90.64
S07948,65.6,10.1,78.8,73.1,7.44,44.4,77.22
S01935,77.6,3.2,49.3,51.1,5.66,64.8,60.73
S01066,95.5,20.9,91.3,76.7,9.13,68.4,91.64
S02440,70.0,14.1,74.5,80.4,7.79,94.5,78.31
S03217,86.8,24.2,89.5,84.0,6.15,52.7,79.71
S04139,45.8,3.1,45.9,44.5,4.07,31.1,30.4
S04332,54.4,8.0,61.0,54.6,5.77,39.8,41.79
S09147,78.0,10.6,63.4,42.6,7.28,49.8,53.94
S07154,64.1,9.6,63.1,58.9,6.47,56.5,60.18
S07500,72.0,20.0,65.1,56.5,8.07,47.6,68.63
S00666,72.8,12.7,69.4,68.2,6.34,61.2,65.67
S07913,86.6,21.7,95.9,83.5,8.27,65.4,89.61
S06264,81.8,17.5,87.6,67.3,,64.4,66.64
S04479,76.9,4.7,47.0,31.1,4.75,35.5,34.18
S00758,78.8,4.0,72.7,61.7,7.97,63.7,59.02
S09723,87.2,12.4,75.2,79.4,6.3,58.3,88.13
S06035,84.9,30.5,100.0,87.5,9.88,56.0,99.57
S07280,58.8,7.2,74.3,48.0,5.59,46.6,50.06
S05689,97.9,31.8,97.7,100.0,9.22,92.8,100.0
S04787,68.5,8.9,40.0,37.7,5.59,47.2,38.65
S02525,55.8,18.1,65.7,63.7,6.52,53.0,60.07
S08990,80.4,17.1,92.2,73.0,8.18,71.7,85.05
S07180,81.7,31.2,87.2,87.9,7.9,71.1,89.94
S04401,78.5,12.0,70.7,51.9,7.39,43.8,59.85
S05831,,13.1,74.1,63.89,8.15,,77.42
S08526,76.1,9.4,70.7,67.4,8.27,67.3,73.16
S01459,94.6,24.4,86.2,79.9,6.79,,80.73
S01624,61.2,22.7,76.3,77.0,7.63,72.5,82.79
S03330,71.4,8.1,68.5,57.4,7.83,61.0,65.59
S04508,73.5,23.0,,52.8,7.78,45.0,71.04
S05154,,15.9,79.6,65.5,7.82,67.8,75.82
S01197,67.8,12.2,79.6,64.2,8.28,69.3,82.51
S08851,65.9,20.5,,47.4,6.66,48.5,54.24
S06117,93.6,23.0,97.3,81.5,8.68,82.8,92.87
S03831,61.2,5.9,65.4,49.8,6.65,,49.47
S04786,72.5,15.6,80.5,69.1,8.53,75.2,80.09
S06856,84.5,18.96,70.8,61.2,7.67,64.8,77.32
S08508,57.5,3.3,56.8,36.3,5.12,,27.95
S01144,40.0,9.2,49.9,42.3,4.0,22.9,29.04
S01937,51.5,2.0,44.0,30.0,4.01,19.3,28.85
S04456,75.3,24.9,85.0,85.7,8.6,80.9,92.74
S06250,66.6,17.6,72.1,50.0,6.4,47.7,52.97
S07475,76.9,16.1,,59.1,8.59,60.6,69.8
S08094,100.0,3.1,79.0,83.6,8.68,55.4,71.57
S00519,69.1,11.4,55.3,58.3,6.59,64.3,62.48
S00423,89.4,19.5,87.5,80.2,8.69,50.9,91.27
S04358,80.0,22.5,80.2,69.7,6.08,40.2,72.95
S03476,60.8,12.6,59.9,58.8,7.09,47.6,66.31
S02528,71.9,19.2,85.9,92.5,9.1,59.0,86.5
S07089,75.6,11.1,53.6,52.5,6.12,45.1,50.8
S09251,100.0,32.4,100.0,88.6,10.0,100.0,100.0
S00444,75.7,31.4,100.0,96.7,,61.1,98.27
S01751,60.2,14.2,68.3,58.8,7.09,39.0,72.19
S00916,58.7,2.6,56.2,52.4,5.22,57.9,43.17
S03543,87.3,24.9,65.8,66.6,6.97,,72.01
S01443,60.5,5.3,41.9,,5.58,59.4,41.84
S02904,81.7,,66.6,69.8,8.43,76.7,81.46
S09472,81.0,20.2,,69.8,6.24,55.4,72.1
S02397,83.7,17.8,66.3,54.0,7.69,46.9,58.2
S04897,69.8,3.1,89.4,90.6,6.8,73.4,71.6
S03973,81.5,13.1,76.6,76.5,7.28,61.3,70.07
S05542,81.5,23.5,81.3,77.5,8.09,83.7,80.83
S05037,83.2,28.3,82.1,69.3,9.28,59.5,95.8
S02164,81.6,25.6,77.9,59.9,7.12,50.5,72.87
S06770,95.4,20.1,80.8,91.2,8.44,65.8,82.88
S04565,67.5,6.6,55.3,50.2,6.17,54.8,52.24
S04549,88.1,34.5,68.8,90.9,7.79,59.3,93.4
S06379,70.5,10.4,46.1,48.7,4.68,30.4,38.85
S02949,,9.1,53.1,59.3,7.28,,65.78
S03383,86.5,31.8,92.8,95.4,10.0,73.2,100.0
S03332,,7.8,48.0,47.7,5.17,34.1,46.58
S00438,82.4,14.1,72.6,64.5,8.39,67.6,76.19
S00421,80.6,16.2,71.9,63.4,7.52,36.3,69.39
S09576,84.3,3.6,76.1,54.4,7.0,57.3,66.76
S00459,87.8,23.5,64.1,77.5,7.16,67.2,74.88
S02194,82.5,6.7,51.9,61.6,8.03,76.6,63.39
S02946,77.5,17.1,62.3,65.8,6.33,67.0,68.2
S01219,85.4,32.2,76.2,79.0,8.33,60.9,89.15
S06274,60.6,19.3,47.6,52.9,6.21,64.1,44.17
S08019,87.4,22.4,67.4,67.9,7.72,67.4,71.49
S03718,81.9,23.9,70.5,53.8,6.13,73.0,62.72
S00704,95.5,12.1,73.8,63.7,7.05,74.9,68.25
S00792,71.8,12.7,65.4,50.7,7.44,32.0,57.57
S03689,61.6,11.6,72.8,73.9,8.57,78.0,68.05
S08288,64.6,8.1,59.6,45.6,6.73,60.5,43.43
S02650,83.8,22.5,74.3,82.7,6.39,46.2,85.42
S08300,87.5,33.9,100.0,95.7,9.61,84.4,100.0
S05619,72.4,13.1,65.5,57.4,6.78,55.3,64.51
S02828,65.2,5.0,75.8,60.6,8.96,72.5,74.58
S08962,83.7,20.6,92.9,90.0,9.11,65.0,80.69
S03195,75.2,12.4,70.7,68.6,6.44,55.7,67.25
S05165,80.0,20.4,58.8,67.6,8.34,75.1,86.21
S08382,62.9,9.5,77.0,66.0,6.98,49.3,77.47
S00702,71.9,21.3,69.1,71.3,7.64,66.1,82.54
S00460,89.4,24.9,88.2,100.0,9.09,84.0,94.12
S04382,77.8,11.1,60.3,62.4,8.11,60.8,69.56
S07436,91.1,18.3,86.8,,9.32,76.1,90.42
S00069,82.2,21.3,81.4,86.8,8.16,,91.4
S06590,73.0,24.3,100.0,90.3,8.63,82.3,76.68
S06827,92.1,28.7,100.0,91.5,10.0,70.9,100.0
S05744,71.7,,56.9,53.9,4.83,50.3,65.07
S05030,79.7,22.3,71.9,84.3,8.93,92.2,100.0
S00927,64.6,2.0,68.7,58.1,6.78,56.0,49.61
S05576,67.9,34.6,60.1,66.5,6.79,82.3,68.48
S08862,46.3,4.4,43.9,37.8,5.55,39.1,20.13
S03277,61.7,2.0,62.1,44.6,7.49,49.5,43.69
S06073,70.0,18.0,72.4,63.8,7.47,61.5,62.17
S07893,56.7,7.7,56.2,40.7,6.08,55.9,41.32
S05598,74.6,24.9,69.4,79.8,7.29,85.6,70.06
S00654,78.5,4.0,82.7,81.4,,55.2,58.46
S07074,94.5,20.8,90.0,90.6,7.1,75.0,93.27
S02791,86.0,23.8,87.6,85.5,7.02,63.3,92.41
S04574,97.5,20.4,95.3,94.7,9.59,79.9,100.0
S01234,88.3,29.5,,93.0,9.17,82.7,81.21
S01185,53.2,7.1,67.0,54.1,6.14,25.7,54.21
S09561,79.7,33.5,88.2,70.8,9.7,76.7,100.0
S00522,52.3,19.0,53.0,52.5,5.91,29.7,44.56
S07378,75.2,18.5,73.7,81.9,8.45,63.2,87.29
S03420,63.4,27.2,78.7,71.4,6.83,48.7,65.19
S02238,69.4,22.2,77.0,64.2,7.61,69.7,72.05
S08259,87.8,14.3,81.0,93.9,7.54,68.9,89.4
S09398,86.1,31.4,91.0,90.6,8.37,69.3,94.17
S02469,72.7,22.2,70.0,62.7,,63.6,60.41
S00750,72.2,13.1,61.5,57.3,7.23,41.2,55.02
S05675,63.5,26.7,59.5,81.0,7.95,64.9,73.95
S04813,82.3,19.7,81.9,78.2,6.81,61.1,69.29
S09637,91.8,21.0,70.8,71.7,8.89,55.6,100.0
S00397,78.8,13.3,53.7,61.5,6.01,58.8,61.62
S06540,95.5,24.3,74.1,79.0,8.45,77.1,95.43
S02003,74.0,12.3,58.0,37.9,8.5,57.6,59.83
S07819,63.1,9.9,67.5,54.2,6.83,44.9,61.15
S00606,72.0,,42.9,34.2,4.0,61.6,42.24
S09897,59.9,7.7,67.1,60.7,5.2,40.6,53.82
S07852,65.9,11.1,73.2,64.5,8.41,54.7,68.52
S09837,58.5,13.0,55.9,50.3,5.63,68.9,62.31
S01357,90.7,33.9,97.4,84.7,9.11,,100.0
S00643,52.2,2.0,32.9,32.1,4.0,20.5,9.71
S08001,57.7,5.7,45.7,36.13,4.56,37.3,29.03
S09540,90.0,33.4,95.0,100.0,9.87,76.5,100.0
S00728,61.7,24.4,86.3,83.2,8.74,72.8,100.0
S05316,80.0,21.7,81.2,70.0,6.63,61.6,63.78
S00211,71.1,13.5,72.9,39.6,5.37,75.0,43.01
S01122,62.3,4.3,56.9,63.7,,65.5,48.82
S06711,85.3,30.5,83.1,100.0,8.9,81.1,87.85
S09427,72.7,16.4,54.2,51.5,6.76,35.6,54.38
S01720,66.3,8.5,55.6,58.0,7.49,47.5,58.45
S05845,71.8,11.2,69.3,67.0,5.85,65.5,71.99
S05021,84.4,11.8,68.3,74.3,8.41,68.4,71.71
S07746,76.2,17.1,81.5,77.0,7.21,46.8,82.83
S00007,82.9,22.1,91.8,75.2,6.38,51.2,60.11
S01913,89.9,23.0,96.2,90.2,9.7,80.9,100.0
S07371,76.6,21.7,82.6,62.3,6.97,40.1,64.48
S08840,67.8,24.3,62.1,53.4,7.38,59.9,66.98
S04621,75.8,20.4,72.7,47.9,6.94,43.3,68.51
S09711,87.5,10.2,79.9,73.4,8.0,77.3,68.31
S08389,90.1,27.4,95.8,97.3,10.0,,100.0
S06653,57.2,18.1,52.0,60.5,6.4,57.1,52.05
S05748,67.3,,80.2,78.9,6.88,56.3,88.33
S06160,77.5,22.9,80.1,85.9,8.9,67.0,72.88
S03256,87.9,21.5,79.2,78.1,7.74,73.6,74.3
S08166,68.9,5.2,45.8,35.5,4.1,7.2,32.03
S09102,94.4,29.0,92.9,100.0,10.0,67.3,100.0
S02106,82.7,27.3,93.5,,7.81,100.0,83.41
S02479,72.9,13.5,82.8,65.6,8.86,,73.75
S06893,91.5,26.6,95.0,98.2,9.36,78.1,100.0
S02315,52.8,15.5,50.7,39.7,4.65,28.7,34.62
S08025,74.2,18.0,74.5,75.4,7.4,72.8,72.21
S00761,71.2,12.1,89.6,60.4,8.51,63.6,69.64
S08251,81.2,18.8,77.2,76.6,5.84,44.5,81.75
S03389,88.0,20.8,80.9,77.5,9.23,70.5,79.51
S06132,60.4,6.0,66.9,52.2,7.07,46.3,51.48
S03419,72.2,14.4,84.0,73.9,9.24,59.8,81.36
S06976,75.5,13.4,82.9,72.5,8.64,74.3,90.95
S02938,59.8,10.3,58.3,,5.69,43.6,40.44
S05443,74.5,18.4,76.4,74.9,7.45,54.7,86.71
S01652,60.1,33.2,74.8,65.1,7.32,53.2,63.23
S02527,71.4,32.9,73.8,84.0,8.73,79.3,95.4
S01527,74.8,23.5,90.2,,7.81,61.0,79.63
S06784,83.1,16.4,77.9,,6.64,47.4,56.46
S02384,83.4,23.7,76.7,72.2,6.38,61.6,87.03
S07678,86.3,,,71.5,7.68,47.4,86.65
S00110,58.0,9.9,51.6,42.7,6.01,60.4,52.16
S00915,55.8,9.4,54.2,53.9,4.32,67.6,42.86
S02223,74.3,3.1,85.5,85.8,6.46,46.2,66.09
S01053,61.4,13.8,51.1,52.1,4.93,55.4,55.6
S01749,51.1,15.9,,66.0,7.14,64.4,61.17
S00791,89.4,12.7,82.1,88.6,4.35,34.1,70.04
S04877,74.6,2.1,77.3,38.9,6.5,35.0,59.24
S09269,78.3,23.6,74.1,66.3,6.22,45.2,82.94
S08497,66.3,4.4,53.0,44.0,4.59,55.7,61.3
S03087,80.8,16.0,56.2,59.6,7.41,43.8,43.48
S02249,76.4,10.9,60.1,48.7,6.27,63.2,50.5
S02303,68.1,9.8,58.7,56.6,8.62,53.0,67.13
S04002,80.2,16.9,73.3,64.9,9.08,77.8,81.3
S08568,85.4,7.4,,81.1,7.57,49.4,65.88
S00760,93.2,27.5,79.2,89.5,8.21,55.5,86.62
S04964,49.4,,44.4,39.29,4.57,43.3,25.41
S00797,67.0,11.7,75.2,82.0,7.54,64.3,86.11
S09065,87.7,19.2,,90.0,8.58,91.9,94.99
S01174,76.8,9.7,84.5,72.7,8.12,59.4,77.61
S04135,72.1,17.6,61.1,69.4,7.81,50.9,76.9
S02340,100.0,24.7,91.2,99.9,9.38,55.4,93.08
S08669,74.8,6.8,,62.7,7.8,47.7,67.26
S04714,55.3,13.5,67.5,65.4,7.04,63.0,70.83
S06219,87.6,26.7,77.2,78.4,,,76.03
S02778,73.4,2.0,,42.5,6.33,41.7,45.42
S08999,62.1,11.0,69.1,52.4,6.18,66.7,51.08
S02674,72.6,16.9,84.1,63.8,7.95,61.2,88.03
S05143,81.8,32.4,89.9,89.4,8.46,57.2,99.35
S07266,53.9,16.0,65.3,57.9,7.22,64.2,64.95
S03396,67.3,14.4,70.5,64.2,7.05,91.2,71.53
S02254,67.7,14.2,76.6,81.3,8.88,66.2,79.1
S02015,69.6,25.2,80.0,70.7,8.5,57.3,90.15
S06658,,5.8,64.1,56.6,7.18,48.4,46.53
S08675,80.4,10.9,72.0,74.4,7.33,73.8,69.81
S06012,73.7,9.9,79.9,55.3,8.83,66.0,75.69
S09560,54.0,4.3,62.8,62.5,5.32,43.0,56.94
S08359,57.4,13.8,55.2,40.1,6.1,49.0,58.07
S09745,88.3,19.8,83.9,81.4,6.36,68.9,69.31
S03592,97.0,20.9,63.0,92.8,8.51,79.1,94.89
S04741,62.7,9.8,75.7,66.1,8.03,,61.28
S05406,59.9,16.4,57.0,,6.43,71.2,62.45
S01085,72.7,4.0,45.5,32.4,5.0,49.1,40.32
S00964,75.2,29.6,77.2,64.7,9.0,73.4,78.71
S04763,77.3,21.7,59.1,58.6,6.11,55.9,73.21
S08342,70.4,17.7,74.1,76.4,8.64,78.1,94.29
S09355,86.0,19.1,63.7,66.7,7.91,59.0,89.05
S08576,80.9,20.9,77.1,75.8,7.48,58.2,75.53
S09827,87.2,27.1,86.2,83.6,8.07,65.1,91.68
S05238,66.2,10.19,54.6,52.4,6.29,50.7,62.33
S07733,70.8,18.3,,68.3,5.78,52.8,70.23
S07152,75.4,13.6,81.6,71.3,8.81,68.5,79.24
S08686,100.0,34.5,89.5,81.5,8.7,79.2,89.2
S04284,75.3,20.7,77.4,73.8,,56.1,94.58
S09276,72.9,12.2,63.5,58.1,4.9,56.6,60.26
S00733,96.6,21.4,80.8,72.2,9.2,73.9,97.8
S05505,76.9,20.7,85.9,84.3,9.29,54.6,96.24
S02057,63.3,16.8,69.2,,6.57,45.6,59.17
S06115,74.8,18.9,80.7,,7.39,76.2,85.01
S09759,64.2,13.6,62.2,46.8,6.56,48.1,60.59
S05609,58.9,14.0,68.5,48.4,7.99,50.9,69.71
S09953,66.2,22.9,69.7,59.6,6.13,49.2,74.1
S01824,84.2,18.0,87.8,75.0,9.18,64.5,89.27
S02788,59.5,11.4,72.7,51.3,6.13,42.9,51.42
S02130,79.8,20.2,88.0,80.7,8.85,72.8,80.92
S02473,80.4,11.6,92.0,62.6,8.04,44.3,77.64
S02957,81.6,17.0,85.1,73.2,6.92,55.5,77.51
S02426,67.6,29.0,70.8,60.8,7.23,60.0,95.99
S05490,74.0,24.4,60.4,56.0,6.56,40.0,69.18
S02698,61.5,,68.2,57.6,6.52,58.2,61.35
S02989,88.4,17.5,79.6,79.5,5.69,57.8,64.45
S00079,63.4,23.5,64.3,59.9,6.71,51.0,52.72
S09028,85.5,21.7,74.8,92.6,8.45,74.2,79.62
S06665,80.4,23.6,94.9,81.5,9.49,69.7,100.0
S05178,63.5,2.4,62.1,41.6,4.97,56.7,44.14
S01289,84.8,14.7,76.3,71.1,5.64,53.9,66.1
S05940,100.0,28.9,74.1,92.1,8.34,86.8,86.8
S00240,53.4,2.0,,41.8,4.53,20.5,28.09
S00347,100.0,,85.6,92.1,9.61,81.2,96.02
S08006,75.7,19.7,59.3,72.6,6.89,46.5,72.52
S07229,62.6,2.0,58.1,49.2,4.38,31.2,34.77
S01513,68.4,18.7,64.5,,7.88,60.9,75.85
S04756,71.0,15.3,53.2,61.4,6.33,49.8,62.06
S06098,65.5,8.3,59.7,54.9,7.28,76.3,74.11
S00528,94.3,29.3,81.9,87.9,9.52,91.9,89.93
S05058,65.8,5.8,51.6,39.3,5.07,29.7,45.42
S09697,73.4,12.3,65.5,49.4,6.95,44.3,59.97
S04624,,14.2,53.5,58.6,7.87,55.1,61.09
S00841,45.2,8.2,30.0,30.0,5.08,36.0,29.07
S09719,79.2,16.5,81.5,60.1,8.8,50.5,80.2
S03848,85.9,23.0,,78.2,8.24,91.7,82.59
S06635,60.1,15.0,74.7,59.6,7.33,55.1,60.68
S04157,100.0,26.5,100.0,99.5,9.42,90.8,100.0
S04770,82.6,8.4,,54.1,5.02,45.6,53.34
S01827,76.4,20.1,,75.4,8.52,78.2,79.24
S00692,86.7,34.2,100.0,85.2,8.92,77.2,100.0
S06559,90.8,29.0,96.5,100.0,9.11,72.3,100.0
S04222,66.6,13.8,67.2,59.3,8.46,68.3,83.54
S08838,,9.8,56.8,53.5,7.57,65.1,73.34
S00951,57.5,,53.0,55.3,6.15,33.6,51.22
S08803,,16.9,55.2,63.1,6.75,27.6,54.1
