student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S02105,68.1,21.2,48.9,65.4,7.31,46.1,61.18
S02106,96.4,9.8,53.2,54.4,5.58,57.6,55.76
S02107,71.0,17.0,45.7,56.8,8.08,86.7,62.2
S02108,86.4,32.1,44.6,56.2,5.68,67.5,60.6
S02109,76.7,18.8,46.1,56.9,6.38,30.9,48.81
S02110,86.0,15.7,56.0,71.5,8.96,42.8,67.71
S02111,74.6,21.4,53.9,63.2,8.92,54.2,65.54
S02112,78.4,23.3,52.3,61.4,7.95,25.2,46.7
S02113,80.4,14.8,62.4,71.7,7.83,55.3,56.9
S02114,70.0,21.5,38.1,67.9,6.86,31.2,52.58
S02115,87.4,15.7,45.8,63.9,6.57,22.0,60.49
S02116,74.9,23.0,48.3,56.5,7.07,36.1,49.43
S02117,77.7,19.2,46.5,61.9,5.68,63.2,55.51
S02118,70.1,21.4,55.3,72.2,7.8,63.1,75.51
S02119,54.4,12.7,48.1,58.8,7.56,56.9,52.49
S02120,78.1,12.3,52.8,52.3,6.38,74.8,56.18
S02121,100.0,24.6,68.7,84.4,9.38,72.7,78.89
S02122,87.8,17.4,46.1,62.8,8.23,59.1,68.29
S02123,79.8,20.0,45.2,63.4,8.33,56.3,62.12
S02124,77.4,15.9,55.8,61.0,6.92,57.6,57.81
S02125,80.2,24.3,60.6,72.4,7.5,52.0,68.21
S02126,85.5,13.7,58.5,66.8,8.25,11.5,69.18
S02127,68.2,17.1,43.9,64.3,7.68,77.7,60.67
S02128,91.1,23.5,61.0,75.8,9.42,63.0,73.66
S02129,87.2,26.2,53.7,66.8,7.26,30.7,72.66
S02130,87.2,14.3,45.1,64.0,6.89,83.6,57.03
S02131,84.4,31.7,61.5,75.3,8.26,43.2,53.67
S02132,80.2,20.2,61.2,68.0,5.98,52.8,65.16
S02133,86.7,10.7,52.2,65.8,8.61,75.5,65.01
S02134,85.9,20.6,57.8,72.0,5.94,59.4,60.43
S02135,76.5,15.3,47.2,66.7,8.27,81.7,59.75
S02136,74.3,21.0,39.8,56.2,6.72,48.0,63.44
S02137,81.0,17.7,60.0,72.5,8.07,88.8,69.83
S02138,95.5,18.5,58.9,72.2,8.59,39.4,77.24
S02139,67.6,11.6,54.6,62.9,7.68,81.4,59.39
S02140,65.3,24.9,54.4,63.1,6.06,9.7,56.3
S02141,81.6,9.9,45.2,58.9,6.42,33.0,57.07
S02142,80.5,10.2,55.3,57.7,6.63,61.0,58.44
S02143,81.7,20.6,41.3,50.1,5.23,47.0,56.6
S02144,82.4,29.2,55.0,72.4,8.85,53.5,69.54
S02145,77.8,15.5,57.5,61.4,7.63,55.8,57.05
S02146,94.9,22.9,44.7,69.0,6.14,31.2,59.46
S02147,64.0,25.5,54.9,57.8,9.25,32.7,65.29
S02148,71.7,23.7,56.4,69.2,6.66,59.6,66.86
S02149,79.0,15.8,59.9,67.0,7.8,41.7,46.23
S02150,63.6,10.4,39.2,45.8,6.51,81.8,43.79
S02151,78.2,2.5,45.6,50.2,5.08,51.2,36.56
S02152,96.6,16.2,44.9,61.2,5.86,69.4,57.0
S02153,80.2,26.2,49.1,65.9,6.96,63.9,60.72
S02154,82.3,10.1,55.0,60.0,8.58,43.0,59.85
S02155,67.4,22.9,53.4,57.7,7.92,15.4,59.63
S02156,73.8,11.3,42.4,55.3,7.67,78.7,67.58
S02157,76.2,18.7,55.1,59.1,5.09,35.4,58.07
S02158,76.8,23.0,46.0,68.2,9.02,46.9,68.11
S02159,92.8,13.4,55.6,70.0,7.77,52.0,55.35
S02160,85.6,19.2,54.9,64.7,7.36,54.0,61.28
S02161,68.9,15.1,41.5,59.5,8.86,74.2,51.18
S02162,82.5,22.9,66.8,75.4,9.0,55.1,74.97
S02163,85.0,19.6,53.8,67.9,8.89,52.5,66.34
S02164,91.4,18.4,55.3,68.6,7.2,75.4,63.78
S02165,95.8,28.9,58.6,60.4,6.3,67.0,74.35
S02166,69.8,22.6,45.3,66.2,8.69,40.3,59.76
S02167,71.9,13.2,36.8,53.7,5.86,32.1,56.73
S02168,67.4,17.4,64.5,77.1,9.84,38.5,74.14
S02169,77.7,17.5,50.9,58.6,7.53,54.0,55.38
S02170,84.7,18.6,33.7,58.3,6.23,30.1,61.1
S02171,89.9,35.7,54.3,59.1,6.02,56.8,69.07
S02172,79.2,20.6,47.9,50.6,5.97,52.4,53.91
S02173,76.8,3.7,48.5,57.4,7.67,4.1,52.3
S02174,81.5,14.2,39.4,55.4,7.49,26.9,44.64
S02175,71.6,4.5,40.8,56.1,6.02,0.0,41.48
S02176,100.0,15.7,51.1,74.0,7.07,48.1,67.51
S02177,63.9,4.1,39.4,54.0,5.86,76.5,44.11
S02178,81.8,11.9,55.9,69.0,8.21,17.2,66.27
S02179,100.0,7.4,57.0,72.5,7.43,28.6,59.36
S02180,80.1,20.7,60.0,60.3,7.05,51.7,63.16
S02181,78.1,18.0,60.0,70.4,5.95,33.7,59.6
S02182,76.4,20.1,43.8,65.5,7.14,33.6,49.3
S02183,78.2,17.3,47.5,53.4,7.0,65.8,59.66
S02184,93.7,8.2,58.8,71.6,7.88,45.1,64.46
S02185,57.9,21.6,46.4,53.4,7.7,25.3,42.36
S02186,95.3,31.5,47.4,80.7,8.45,13.2,57.19
S02187,65.8,20.9,45.8,51.7,6.92,99.2,54.54
S02188,77.3,15.0,51.1,58.0,5.27,77.6,63.11
S02189,75.7,8.0,42.9,60.0,8.69,46.0,70.91
S02190,85.9,11.6,49.8,60.8,6.38,56.8,45.95
S02191,64.0,21.2,32.9,60.1,6.17,45.2,62.09
S02192,84.6,25.5,60.9,78.8,7.45,65.2,77.6
S02193,100.0,19.8,61.2,66.4,7.86,37.9,64.53
S02194,66.4,23.6,44.4,59.1,6.86,44.1,68.27
S02195,81.9,23.0,49.8,63.2,6.85,64.1,65.46
S02196,73.4,21.5,40.8,61.4,7.03,84.1,58.07
S02197,84.3,13.4,63.1,73.0,9.2,69.8,56.62
S02198,80.2,19.2,47.7,58.4,7.5,79.7,61.64
S02199,73.6,12.1,47.8,51.4,6.34,48.8,52.12
S02200,84.9,18.1,44.4,57.9,6.35,42.5,70.58
S02201,98.0,20.3,70.5,75.9,7.2,16.2,63.86
S02202,78.1,29.8,65.4,72.7,7.79,56.4,65.65
S02203,87.2,8.8,65.6,67.7,8.08,62.6,60.2
S02204,67.1,21.4,62.9,73.8,7.65,49.0,80.11
S02205,70.4,28.4,45.6,61.3,6.49,39.5,52.89
S02206,84.7,23.3,48.3,68.3,6.99,79.9,72.96
S02207,94.8,23.8,73.2,79.1,8.38,67.6,66.62
S02208,83.6,22.1,49.5,56.8,6.12,81.3,63.64
S02209,76.9,27.1,57.3,70.3,6.94,35.9,65.73
S02210,80.0,10.4,48.2,57.0,8.22,40.8,51.82
S02211,67.5,8.3,44.9,47.0,8.55,79.1,56.65
S02212,86.0,18.0,58.2,70.4,7.27,54.1,59.72
S02213,88.8,2.9,36.7,52.2,7.01,43.6,39.83
S02214,75.5,26.6,53.4,60.1,5.91,45.0,58.86
S02215,75.3,26.5,58.4,71.6,8.13,54.8,62.28
S02216,82.7,15.0,53.5,63.0,9.08,75.1,65.43
S02217,75.6,15.4,57.6,61.2,10.0,51.8,61.6
S02218,79.3,17.5,54.2,71.4,7.96,70.8,73.64
S02219,100.0,18.4,59.5,72.4,7.44,64.3,67.0
S02220,77.5,18.9,52.5,67.5,6.4,37.4,61.02
S02221,76.4,21.9,40.6,57.6,5.25,37.4,47.43
S02222,73.5,16.8,66.6,71.1,7.71,46.0,61.02
S02223,87.4,24.6,62.7,77.6,10.0,28.3,67.41
S02224,78.2,21.1,56.3,69.5,9.02,44.7,73.08
S02225,73.5,13.8,64.5,74.3,8.84,85.3,61.55
S02226,93.2,27.3,48.9,73.3,7.79,54.4,65.73
S02227,94.2,8.5,66.3,69.6,7.93,39.7,65.46
S02228,74.0,17.4,41.9,54.5,4.59,93.3,49.07
S02229,61.3,24.8,48.2,56.9,8.42,36.4,67.19
S02230,90.1,12.9,44.7,59.8,6.8,35.8,68.42
S02231,73.2,20.2,40.6,58.8,6.66,79.6,52.05
S02232,87.9,21.8,52.4,63.2,7.11,68.2,69.56
S02233,60.3,12.0,44.7,53.5,7.07,52.4,45.18
S02234,88.9,17.5,55.8,68.1,6.64,71.6,61.73
S02235,67.9,16.9,49.8,57.4,7.52,61.0,60.99
S02236,87.3,14.1,48.0,65.8,6.83,31.3,59.16
S02237,80.1,34.1,65.6,70.9,7.62,7.0,71.26
S02238,70.5,12.7,58.3,63.4,5.72,43.7,61.4
S02239,75.9,25.0,61.3,68.0,7.24,76.7,73.41
S02240,86.9,15.3,47.2,61.6,6.18,46.4,57.81
S02241,81.1,10.4,50.8,55.9,6.73,64.2,51.66
S02242,85.8,18.7,58.0,67.3,7.67,58.7,64.99
S02243,99.8,22.5,63.3,72.4,5.58,21.1,60.47
S02244,64.4,24.4,44.4,60.7,6.51,46.9,61.58
S02245,96.2,28.9,56.6,72.7,8.18,62.2,72.21
S02246,81.0,38.6,60.5,73.8,5.8,39.3,64.28
S02247,71.0,19.8,58.8,64.7,9.63,47.7,72.56
S02248,66.7,13.4,44.3,60.3,8.95,62.8,56.68
S02249,78.1,21.2,55.0,61.4,6.91,56.5,57.0
S02250,89.2,16.1,62.5,76.2,6.56,75.9,73.23
S02251,78.7,24.5,50.3,71.5,7.74,62.7,73.27
S02252,95.1,8.9,43.3,60.8,5.76,35.9,42.91
S02253,65.5,34.6,45.9,53.2,5.1,45.4,64.84
S02254,79.9,24.0,56.4,58.2,6.95,55.4,63.68
S02255,67.5,6.2,43.7,55.7,7.34,81.8,57.07
S02256,83.6,13.0,58.8,67.8,7.61,45.5,61.12
S02257,88.9,23.7,55.9,72.1,6.76,20.3,67.35
S02258,75.8,26.2,64.1,64.9,9.03,63.8,67.52
S02259,54.0,9.1,31.8,43.1,5.71,39.9,46.31
S02260,82.0,23.0,42.8,61.2,6.13,29.3,54.06
S02261,84.4,4.4,48.9,57.5,8.08,55.4,61.14
S02262,84.0,17.4,40.9,58.2,6.11,74.5,58.3
S02263,92.4,25.8,56.4,64.5,6.06,43.5,69.9
S02264,69.3,14.1,36.0,49.5,7.65,64.9,45.91
S02265,86.8,7.5,44.3,55.3,6.24,68.6,55.92
S02266,91.9,19.0,53.8,66.7,7.34,70.8,68.69
S02267,62.2,13.8,36.6,55.9,6.66,40.4,60.2
S02268,83.2,22.4,49.5,61.1,6.47,32.6,64.22
S02269,75.0,11.8,41.1,47.3,4.98,35.3,43.62
S02270,79.2,12.6,58.3,69.3,7.67,70.8,58.21
S02271,83.5,3.9,38.0,58.2,6.0,68.3,54.65
S02272,75.1,19.2,52.5,66.5,7.3,35.9,56.87
S02273,73.2,16.9,51.2,66.8,6.89,97.7,57.85
S02274,80.3,9.7,48.7,61.2,7.25,33.5,49.76
S02275,69.1,19.4,45.7,58.8,7.32,75.0,58.85
S02276,69.1,25.2,44.9,56.3,7.73,85.4,62.45
S02277,86.8,16.5,62.4,74.9,6.63,57.2,63.0
S02278,68.5,19.9,54.1,64.2,8.99,39.6,71.83
S02279,86.7,19.9,46.2,57.9,5.28,40.0,60.35
S02280,84.6,9.6,62.8,65.1,7.23,49.8,70.64
S02281,62.7,32.4,55.7,68.5,8.5,76.6,69.17
S02282,73.2,14.7,66.0,68.2,8.07,31.0,57.29
S02283,91.9,22.6,45.1,64.3,6.33,18.2,54.74
S02284,70.2,23.4,46.5,56.3,6.53,62.2,57.16
S02285,75.4,17.0,38.6,53.4,6.29,66.6,58.32
S02286,84.6,22.2,56.2,68.5,8.22,94.4,67.03
S02287,87.8,19.7,51.6,71.7,6.61,27.4,67.41
S02288,77.5,8.1,46.4,50.2,7.81,52.3,61.16
S02289,74.0,15.7,50.9,63.9,7.82,78.2,55.52
S02290,94.2,13.7,60.1,80.8,10.0,57.4,64.39
S02291,97.4,14.8,56.8,61.8,7.88,51.1,69.81
S02292,89.8,8.9,44.7,59.5,6.53,70.8,57.69
S02293,80.9,25.9,58.2,69.7,5.75,43.0,65.98
S02294,71.9,29.2,45.5,56.8,7.17,72.0,66.38
S02295,71.7,24.8,52.6,64.1,7.36,29.9,52.1
S02296,85.2,26.9,41.3,53.1,4.85,24.6,59.03
S02297,84.2,15.6,45.0,60.2,6.64,49.5,58.33
S02298,94.0,13.5,51.6,74.0,7.86,3.7,64.68
S02299,86.5,12.5,49.6,70.8,6.86,56.7,54.37
S02300,65.0,22.5,53.5,64.5,8.66,20.3,61.1
S02301,90.5,19.6,43.5,53.8,5.63,60.6,54.84
S02302,70.0,17.5,48.9,59.5,8.31,58.7,65.11
S02303,76.2,27.1,51.1,57.4,8.6,53.6,64.03
S02304,82.5,20.8,51.0,65.6,8.65,63.7,61.63
S02305,100.0,12.1,57.4,71.7,5.62,59.1,56.65
S02306,100.0,13.2,49.4,61.6,7.88,49.1,67.6
S02307,86.1,22.8,53.4,64.6,6.7,91.6,71.46
S02308,78.2,25.3,58.9,60.2,5.81,62.9,74.1
S02309,85.3,21.9,60.7,77.7,7.0,70.4,66.55
S02310,88.9,31.3,58.2,71.7,6.41,76.5,65.02
S02311,76.8,29.4,57.9,74.2,8.6,68.4,70.44
S02312,98.0,21.1,64.7,77.7,8.12,96.3,70.24
S02313,82.3,12.1,49.0,63.0,6.12,58.3,52.58
S02314,85.0,8.8,56.7,68.8,6.63,54.9,61.55
S02315,86.7,15.3,51.1,64.1,7.04,42.0,66.38
S02316,84.2,23.3,60.8,66.9,7.41,49.9,68.81
S02317,88.4,30.8,60.3,70.2,8.71,40.4,73.21
S02318,73.8,20.9,65.0,78.3,8.33,68.5,73.56
S02319,74.4,26.2,52.2,68.2,7.56,36.8,62.42
S02320,69.0,16.3,37.6,42.6,7.19,56.5,59.39
S02321,84.4,22.4,48.9,59.4,5.37,66.2,77.82
S02322,87.8,23.8,65.5,78.0,9.05,58.0,69.51
S02323,84.6,4.1,57.3,71.5,6.96,37.1,64.08
S02324,96.7,15.1,55.8,67.9,9.37,69.0,75.58
S02325,79.9,24.6,44.4,64.8,7.74,53.3,66.22
S02326,86.7,19.9,65.0,74.3,9.93,0.0,76.66
S02327,69.1,9.6,51.2,53.8,8.23,35.3,55.33
S02328,76.1,1.0,32.0,54.2,5.78,83.0,49.62
S02329,87.0,15.4,49.2,57.9,6.76,84.7,60.54
S02330,88.5,17.5,52.2,70.8,7.3,65.5,65.12
S02331,77.1,11.8,51.1,51.1,6.45,70.7,58.13
S02332,79.3,19.0,48.4,59.0,7.05,39.4,60.84
S02333,64.8,21.5,41.1,55.3,5.86,49.8,46.81
S02334,76.4,22.7,53.2,67.8,7.51,79.7,67.88
S02335,88.9,1.5,42.2,61.7,7.78,63.5,52.61
S02336,85.8,8.8,58.8,68.7,6.3,56.3,55.47
S02337,85.0,15.9,65.5,73.5,9.83,51.3,74.98
S02338,80.5,22.0,49.5,71.0,7.58,78.5,59.66
S02339,80.1,21.4,43.5,61.0,6.52,77.4,58.47
S02340,73.4,21.3,39.0,57.1,5.54,68.0,48.7
S02341,87.0,15.3,57.1,69.3,7.57,56.3,61.25
S02342,84.2,15.7,45.6,63.8,7.19,47.9,73.25
S02343,84.9,12.9,53.3,61.5,8.44,68.9,57.2
S02344,74.7,23.4,41.5,54.2,7.33,33.0,56.21
S02345,58.5,11.6,42.6,46.6,6.07,37.1,53.97
S02346,91.0,24.0,66.7,80.9,9.5,26.0,76.55
S02347,75.2,19.5,51.6,60.6,8.02,79.7,61.32
S02348,71.4,17.7,49.7,58.1,7.2,40.6,52.35
S02349,86.9,13.4,58.1,67.3,7.7,63.1,67.18
S02350,76.1,8.5,50.7,68.2,8.07,52.5,55.56
S02351,90.6,13.5,53.4,66.1,5.79,100.0,74.74
S02352,86.2,15.7,46.8,56.1,7.69,63.8,57.82
S02353,86.8,1.4,49.6,60.9,6.96,17.8,61.58
S02354,66.3,16.6,50.6,58.5,8.11,78.5,63.82
S02355,92.1,24.5,62.3,70.1,6.61,47.3,73.27
S02356,82.6,22.0,52.1,64.1,6.77,51.0,61.29
S02357,76.3,14.5,55.3,72.9,9.5,41.5,60.92
S02358,81.4,18.3,53.7,63.9,8.98,58.9,62.8
S02359,62.2,14.1,42.6,47.0,3.55,58.7,51.16
S02360,84.1,19.0,43.7,66.2,8.89,42.1,65.83
S02361,69.7,28.8,55.2,63.1,7.41,44.8,52.55
S02362,66.5,24.8,47.5,54.5,6.65,57.0,49.81
S02363,64.8,21.6,43.9,50.6,6.29,8.1,50.52
S02364,91.1,14.5,49.0,60.8,6.36,26.2,60.71
S02365,73.7,23.2,49.1,64.0,6.68,88.4,60.75
S02366,95.3,6.2,51.8,61.2,6.15,61.6,53.71
S02367,74.6,16.2,40.3,53.4,5.87,44.5,46.01
S02368,62.9,22.1,45.3,48.6,6.25,21.1,57.1
S02369,68.8,23.2,53.6,60.7,7.89,53.9,62.05
S02370,92.4,22.7,51.7,69.7,7.56,74.7,78.0
S02371,78.4,20.1,57.3,58.9,8.17,100.0,57.3
S02372,74.5,16.6,51.9,66.9,7.42,92.8,65.98
S02373,81.6,21.8,44.3,55.9,5.93,37.3,60.08
S02374,85.0,11.3,46.2,71.5,8.09,45.1,65.05
S02375,91.2,12.1,45.1,62.8,6.29,25.6,60.87
S02376,94.5,18.4,59.7,63.7,8.28,38.2,63.05
S02377,76.4,19.2,46.7,59.5,6.1,50.7,55.67
S02378,66.7,5.2,50.0,53.0,6.68,47.7,49.66
S02379,75.9,21.2,48.3,62.4,7.07,96.1,56.12
S02380,82.6,23.4,51.7,75.3,8.31,28.7,72.41
S02381,70.4,17.5,53.6,65.4,7.71,54.1,45.06
S02382,70.4,34.6,48.6,62.2,7.52,13.7,56.63
S02383,83.4,13.2,53.7,62.0,9.76,61.6,53.35
S02384,79.5,15.5,39.9,58.2,5.3,28.2,58.35
S02385,80.3,15.2,29.6,54.4,6.25,77.1,54.16
S02386,72.4,17.5,49.2,63.5,6.2,49.2,53.34
S02387,77.7,15.7,50.0,56.8,5.38,27.0,53.86
S02388,70.8,8.2,49.2,57.5,6.64,12.9,51.29
S02389,88.9,14.2,67.4,72.2,8.33,35.4,58.81
S02390,90.4,17.3,61.9,69.7,6.79,59.8,66.14
S02391,61.5,26.6,46.0,49.4,7.1,63.4,65.37
S02392,70.7,33.4,54.6,62.9,5.43,45.0,72.28
S02393,65.0,27.3,47.1,59.4,6.54,73.5,65.07
S02394,73.5,12.6,44.2,53.9,6.95,32.3,53.5
S02395,79.2,13.1,48.1,65.5,8.27,0.0,62.34
S02396,65.5,16.9,39.8,54.7,5.49,60.7,54.99
S02397,70.8,30.5,53.6,70.3,6.95,80.8,60.22
S02398,70.0,16.8,62.1,62.1,8.8,81.0,58.09
S02399,82.1,8.7,52.6,64.9,6.97,29.0,59.49
S02400,80.7,14.5,39.0,59.6,4.96,44.1,47.94
S02401,72.8,23.3,49.9,63.3,9.04,69.5,58.43
S02402,81.8,22.8,60.2,77.4,8.38,42.5,76.45
S02403,74.5,16.6,58.6,62.9,8.54,57.1,62.63
S02404,77.3,22.8,53.9,61.0,5.41,40.7,58.3
S02405,96.7,2.1,56.0,61.9,9.31,33.2,52.27
S02406,93.4,18.7,56.4,58.5,6.57,37.1,59.01
S02407,67.0,24.0,53.4,52.8,6.89,74.1,57.29
S02408,88.3,12.2,42.1,66.5,6.66,55.3,52.11
S02409,88.1,12.1,57.8,65.6,8.64,80.4,57.39
S02410,68.5,4.9,49.4,52.1,7.28,65.4,60.88
S02411,88.2,29.1,62.8,76.3,8.08,87.1,83.33
S02412,95.4,13.0,54.9,64.9,7.59,71.4,63.13
S02413,68.8,19.7,64.6,71.6,7.39,70.2,56.37
S02414,70.8,22.2,58.8,71.8,6.36,52.6,51.99
S02415,90.2,28.6,65.0,67.7,9.67,100.0,74.08
S02416,82.7,16.9,46.2,61.1,5.74,57.3,43.48
S02417,85.5,14.2,58.3,57.8,7.99,15.5,56.69
S02418,83.4,19.2,54.5,60.2,7.95,60.4,50.98
S02419,83.9,27.0,67.9,78.5,8.89,35.4,72.57
S02420,66.7,16.8,45.1,55.4,9.17,75.3,59.63
S02421,90.5,11.3,51.2,66.1,7.34,69.5,59.95
S02422,91.7,7.2,58.3,68.8,8.14,51.2,74.76
S02423,77.7,9.5,61.1,60.9,9.62,37.2,59.19
S02424,79.6,24.1,44.7,65.2,7.42,57.9,73.01
S02425,64.7,15.8,37.2,51.7,6.22,42.2,50.95
S02426,85.1,13.7,40.9,59.2,7.04,70.8,69.33
S02427,85.7,13.0,42.3,54.2,5.93,66.1,43.89
S02428,79.4,18.6,45.8,64.1,7.95,100.0,56.54
S02429,91.2,16.3,62.0,66.9,8.78,46.1,65.04
S02430,76.7,16.1,51.4,56.8,7.35,48.9,67.23
S02431,85.6,27.4,50.0,64.5,5.55,51.9,61.71
S02432,69.8,28.8,56.2,72.4,8.73,52.8,64.12
S02433,79.8,6.7,49.3,53.5,5.37,75.5,54.97
S02434,78.3,20.3,40.5,57.7,5.64,49.5,60.69
S02435,82.3,12.6,38.9,58.6,7.29,94.4,52.58
S02436,76.3,16.3,55.6,66.4,7.8,66.6,57.8
S02437,78.7,20.2,51.6,61.3,8.01,45.3,71.71
S02438,88.3,16.5,47.8,63.3,7.42,40.2,67.85
S02439,75.6,19.6,61.0,70.5,9.61,75.8,77.43
S02440,63.9,22.7,37.2,61.7,7.58,55.6,62.45
S02441,97.5,20.1,56.6,68.3,8.74,55.2,64.14
S02442,93.8,13.5,43.3,58.3,8.44,43.0,59.71
S02443,67.1,13.6,43.8,67.5,5.95,53.8,46.96
S02444,86.9,7.9,59.9,67.9,7.3,42.2,65.37
S02445,75.0,12.0,52.8,69.0,10.0,82.2,60.55
S02446,82.6,31.7,50.6,69.1,6.89,69.3,58.11
S02447,82.9,12.5,59.5,68.7,6.69,51.5,61.07
S02448,77.7,9.6,53.2,66.6,7.7,51.2,64.65
S02449,72.2,20.2,63.0,69.1,6.94,56.8,54.85
S02450,73.1,17.2,47.9,63.6,6.55,54.9,56.4
S02451,70.8,16.6,48.5,59.0,6.92,35.9,51.92
S02452,71.7,27.9,66.5,78.1,9.22,17.0,76.26
S02453,79.3,21.8,51.7,73.5,7.34,39.0,51.28
S02454,72.8,14.3,45.5,56.0,5.91,52.4,59.51
S02455,86.8,15.0,33.3,56.5,5.69,40.2,48.3
S02456,94.9,14.5,73.4,78.1,10.0,71.4,73.33
S02457,74.2,24.1,53.8,62.8,7.23,50.4,67.4
S02458,82.4,15.8,53.1,67.3,8.02,92.5,73.12
S02459,85.0,5.4,52.4,58.9,6.57,43.8,54.02
S02460,84.7,17.7,47.5,64.6,7.89,57.8,57.57
S02461,80.8,7.2,50.9,66.4,9.25,49.2,55.99
S02462,87.4,33.3,60.1,78.7,6.72,63.8,80.29
S02463,84.8,11.2,53.4,61.1,8.05,76.3,55.43
S02464,67.6,16.9,45.7,56.0,5.81,67.2,55.41
S02465,88.7,19.8,64.0,73.5,9.93,14.4,69.7
S02466,88.9,16.0,58.9,73.2,7.82,65.0,70.84
S02467,72.4,16.0,39.8,59.4,7.0,34.8,53.86
S02468,80.4,21.0,59.7,75.3,7.14,48.8,62.95
S02469,86.8,28.7,52.7,65.2,6.89,68.8,64.44
S02470,77.9,23.4,51.8,63.9,6.95,32.6,58.04
S02471,90.7,28.3,46.1,65.1,4.56,78.1,55.47
S02472,100.0,10.7,53.7,71.9,7.38,47.9,66.38
S02473,72.1,20.2,51.3,48.9,7.33,98.4,60.63
S02474,66.2,19.1,54.5,58.6,8.09,56.4,50.49
S02475,83.0,20.5,57.3,69.0,6.87,89.1,63.28
S02476,87.2,27.6,57.1,67.2,6.57,79.0,66.75
S02477,77.7,16.5,47.3,64.9,7.49,42.8,55.16
S02478,94.5,15.2,52.0,68.9,5.57,29.0,58.89
S02479,66.6,21.7,51.2,59.6,7.67,57.3,58.87
S02480,86.9,5.6,44.0,58.4,5.27,43.3,55.76
S02481,73.9,16.3,57.0,73.6,8.84,86.6,65.74
S02482,97.2,17.1,51.8,75.4,8.32,50.1,71.0
S02483,99.9,11.6,40.6,57.7,6.39,49.0,48.46
S02484,72.3,25.4,61.6,67.7,8.29,27.1,59.04
S02485,74.5,10.6,47.8,59.2,7.63,63.4,47.36
S02486,88.6,17.0,53.2,59.6,6.29,31.5,56.49
S02487,76.1,20.1,39.1,58.4,5.07,63.8,54.78
S02488,79.5,27.5,63.6,68.0,7.88,66.6,79.59
S02489,80.3,17.9,51.4,61.2,6.55,40.0,53.38
S02490,60.8,24.6,51.2,67.2,8.81,74.1,68.78
S02491,79.9,22.9,55.3,64.0,7.52,49.5,58.77
S02492,73.1,18.9,37.3,52.7,6.66,25.6,52.42
S02493,75.1,10.4,57.0,68.6,9.66,85.9,62.61
S02494,94.4,8.0,64.3,70.2,8.19,36.5,57.89
S02495,67.4,18.7,37.3,53.2,3.11,65.1,42.77
S02496,88.1,14.2,52.7,59.9,6.92,63.5,69.61
S02497,77.2,24.4,46.4,47.3,5.84,62.8,53.75
S02498,77.2,23.2,56.5,68.2,6.54,62.4,69.63
S02499,87.9,16.7,60.9,67.3,7.33,35.6,67.5
S02500,83.4,9.9,49.3,58.7,7.92,88.8,55.35
S02501,85.7,21.6,58.0,71.3,7.81,74.1,67.99
S02502,89.7,10.9,58.1,72.2,8.79,64.5,65.97
S02503,76.7,12.7,54.2,60.2,8.26,28.3,60.59
S02504,73.9,11.1,45.6,65.2,8.19,35.4,53.5
S02505,69.1,17.0,56.1,66.8,7.74,68.1,51.96
S02506,71.7,26.2,60.2,79.4,9.04,14.9,64.02
S02507,100.0,18.0,64.2,71.6,7.12,61.8,75.9
S02508,92.4,14.9,47.1,65.0,7.15,28.4,59.49
S02509,66.5,7.3,31.5,45.8,5.21,37.6,39.19
S02510,66.8,21.9,65.5,67.0,8.77,26.8,55.21
S02511,84.8,12.5,58.5,68.4,7.41,59.9,69.45
S02512,85.5,18.8,56.6,74.9,10.0,77.3,69.38
S02513,85.5,15.5,56.7,68.2,7.01,62.0,69.12
S02514,77.5,23.9,50.7,62.4,7.61,64.2,67.42
S02515,78.7,16.9,43.2,59.9,8.16,58.4,63.8
S02516,83.3,17.6,36.4,53.0,6.18,68.7,65.0
S02517,80.9,21.4,54.6,62.9,7.93,64.3,65.03
S02518,57.8,32.7,59.5,63.2,7.54,0.7,61.2
S02519,77.7,24.2,61.4,75.1,7.14,73.1,77.34
S02520,71.5,17.4,61.1,77.8,8.91,71.0,71.72
S02521,81.8,18.0,54.4,69.7,6.42,47.8,56.95
S02522,100.0,14.3,59.9,70.5,7.83,15.5,71.21
S02523,83.7,11.4,63.3,73.5,9.25,59.8,75.08
S02524,76.9,14.1,35.3,43.4,6.65,61.5,36.66
S02525,89.2,12.6,58.1,66.3,7.14,46.2,53.87
S02526,84.8,22.6,55.7,70.8,10.0,58.7,65.39
S02527,84.2,10.5,47.3,72.0,8.07,76.4,65.63
S02528,86.1,27.3,59.2,70.7,6.89,100.0,75.4
S02529,100.0,23.3,68.2,79.6,8.46,57.9,78.61
S02530,68.7,18.1,43.0,55.2,6.82,61.7,60.01
S02531,84.7,18.0,51.8,59.9,5.62,38.5,50.99
S02532,70.7,14.1,56.4,67.9,9.15,45.0,54.01
S02533,85.6,19.9,48.5,58.5,6.18,52.3,66.76
S02534,70.8,25.6,60.1,73.7,10.0,78.6,71.87
S02535,75.8,13.1,60.0,70.7,6.91,71.4,68.31
S02536,77.0,7.3,53.7,66.8,10.0,93.6,58.22
S02537,89.8,22.9,50.1,62.2,5.86,25.2,54.32
S02538,89.2,20.3,60.2,72.4,8.73,28.5,60.25
S02539,67.5,10.2,46.6,63.4,8.1,77.0,60.83
